1858,0.051041632890701294
1707,0.11008962988853455
1720,0.12713199853897095
1765,0.12728504836559296
1885,0.14177846908569336
1841,0.14345774054527283
1886,0.14795847237110138
1440,0.15176306664943695
1361,0.15299850702285767
2880,0.15330244600772858
1525,0.15934808552265167
3119,0.16857504844665527
1672,0.1685926616191864
1755,0.1709795445203781
1422,0.1807616800069809
1812,0.1820758581161499
1819,0.18433260917663574
2587,0.18608714640140533
1313,0.1930435448884964
2525,0.19762364029884338
3060,0.20376941561698914
1566,0.20452101528644562
1761,0.21932531893253326
1730,0.2237263172864914
2119,0.23013707995414734
3172,0.2354407012462616
3010,0.23819920420646667
2893,0.23916585743427277
1570,0.24187897145748138
1664,0.24908915162086487
1472,0.2548108398914337
1571,0.25914478302001953
1752,0.2598867118358612
1577,0.2616647481918335
3083,0.2618347108364105
1483,0.26826536655426025
1407,0.2740316092967987
3213,0.2866402566432953
3177,0.2901831865310669
1534,0.29637041687965393
1869,0.3003575801849365
1555,0.3029027283191681
1681,0.3056188225746155
1345,0.3072549104690552
1452,0.3080308437347412
2716,0.3085666298866272
1696,0.3103357255458832
3014,0.3108024597167969
1386,0.31216925382614136
1711,0.31249427795410156
3176,0.31903305649757385
3155,0.3280385434627533
1806,0.3285273611545563
1880,0.3336562216281891
3105,0.3338235914707184
1714,0.33407771587371826
1764,0.33433160185813904
2323,0.33587145805358887
1549,0.34336328506469727
1837,0.3448222279548645
2833,0.34664276242256165
1304,0.3470252752304077
2796,0.3481721878051758
2836,0.3500997722148895
1647,0.3509783446788788
1706,0.3528852164745331
1406,0.35325562953948975
1380,0.3552922010421753
1744,0.356295108795166
1703,0.3570292294025421
1850,0.35751262307167053
1499,0.359406054019928
1718,0.360718309879303
1652,0.3610859811306
2046,0.36307865381240845
2017,0.3634529709815979
2170,0.36556094884872437
2868,0.36692774295806885
2530,0.3703327775001526
1891,0.3711279630661011
2729,0.37320002913475037
2709,0.37630024552345276
3225,0.3778538703918457
1330,0.37791168689727783
2392,0.3845168948173523
3098,0.3852565884590149
2541,0.3854590058326721
1531,0.3888075649738312
1559,0.38900095224380493
1364,0.3897753953933716
2230,0.39021867513656616
3075,0.3914589583873749
1162,0.39165157079696655
727,0.39281412959098816
1363,0.39351025223731995
1119,0.39527395367622375
1674,0.3953021764755249
2342,0.39864689111709595
1738,0.3997882902622223
1302,0.4007839858531952
3040,0.40199407935142517
2594,0.40299978852272034
862,0.40440860390663147
1453,0.4044870436191559
1217,0.4048641324043274
1882,0.4080682098865509
2576,0.4083864390850067
1809,0.40854209661483765
1686,0.41120031476020813
1212,0.4112262725830078
2832,0.4115982949733734
3199,0.4118899703025818
1739,0.41349855065345764
1859,0.4159363806247711
2654,0.4182478189468384
2717,0.4187504053115845
1478,0.4187752902507782
2485,0.419275164604187
1810,0.4195372462272644
2633,0.4196498692035675
2934,0.42054295539855957
1709,0.4239126145839691
1650,0.4245212972164154
813,0.42514660954475403
1396,0.42576566338539124
3026,0.4271225035190582
3022,0.4296041429042816
2874,0.4299384355545044
1627,0.4302169382572174
1578,0.43025556206703186
1811,0.431013286113739
965,0.43223729729652405
1815,0.4329748749732971
2451,0.4333036243915558
2905,0.43422091007232666
1389,0.4357040524482727
1830,0.43679219484329224
2780,0.4374638795852661
1813,0.43876856565475464
2499,0.4387870132923126
1331,0.4388383626937866
2564,0.43943557143211365
1349,0.44054317474365234
2331,0.4410361647605896
2610,0.44123777747154236
2876,0.443774938583374
1814,0.44688063859939575
1589,0.4477923810482025
1931,0.4494945704936981
2914,0.44967275857925415
961,0.45200738310813904
2666,0.4572726786136627
1687,0.45787039399147034
1649,0.4612613618373871
2413,0.46216949820518494
2925,0.46331679821014404
1399,0.46621161699295044
1757,0.46720531582832336
1405,0.46743038296699524
1705,0.46785810589790344
3150,0.4683714509010315
2573,0.46902996301651
2684,0.46940717101097107
1597,0.47098851203918457
2353,0.4713608920574188
2899,0.4721917510032654
2682,0.4722524881362915
1356,0.4727652668952942
2642,0.4732987880706787
2236,0.4737280607223511
2289,0.47564035654067993
2407,0.4758650064468384
1660,0.47602200508117676
1800,0.47760942578315735
2210,0.47769179940223694
1568,0.47879648208618164
1913,0.47892093658447266
2841,0.47909581661224365
2950,0.4821542203426361
1679,0.4831430912017822
2246,0.48396968841552734
2419,0.4853088855743408
2873,0.48591378331184387
3130,0.48758837580680847
1807,0.4888465404510498
1027,0.48992201685905457
1704,0.4912034273147583
2358,0.4929024279117584
1694,0.49441224336624146
1590,0.49636563658714294
2605,0.49804678559303284
2071,0.4993489682674408
2528,0.5017486214637756
1768,0.5023496150970459
2027,0.5028119087219238
1431,0.5038720369338989
2968,0.504566490650177
1443,0.5047010183334351
1289,0.505785346031189
2424,0.5064006447792053
2787,0.5095551013946533
1561,0.5099562406539917
2670,0.5101526379585266
2545,0.5103043913841248
2766,0.5108817219734192
2347,0.5113487839698792
3212,0.5122896432876587
1788,0.5128720998764038
2310,0.5130302906036377
385,0.5145599842071533
1834,0.5155327916145325
1560,0.5156521201133728
2505,0.5162096619606018
929,0.5172190070152283
1062,0.5180797576904297
3168,0.5187103748321533
1298,0.5193248987197876
1446,0.5210399627685547
1618,0.5217421054840088
1530,0.5219420194625854
1643,0.5229584574699402
3113,0.5231056809425354
2305,0.5233027935028076
2882,0.5236440896987915
2723,0.5236785411834717
979,0.5238237306475639
1516,0.5243434906005859
954,0.5251064896583557
2837,0.5253373384475708
2603,0.5258868336677551
1368,0.5293043851852417
1897,0.5300001502037048
2538,0.5301385521888733
1607,0.5303325057029724
1637,0.5313159227371216
2647,0.5313341021537781
893,0.5325556397438049
1799,0.5325848460197449
3184,0.533409059047699
3109,0.533573567867279
2629,0.533755898475647
3166,0.5341503024101257
3209,0.5345374941825867
1583,0.5368217825889587
2784,0.5370439291000366
1055,0.5370972156524658
2938,0.5376051068305969
2944,0.5377826690673828
1745,0.5387428998947144
2615,0.5395610332489014
